117.73,-279.2,0
117.99,-278.41,0
118.12,-278.27,0
118.39,-277.74,0
118.65,-277.35,0
118.79,-277.22,0
118.79,-277.08,0
118.92,-276.82,0
118.92,-276.69,0
119.05,-276.29,0
119.18,-276.29,0
119.32,-275.89,0
119.32,-275.5,0
119.45,-275.36,0
119.58,-275.36,0
119.84,-274.44,0
119.98,-274.04,0
119.98,-273.78,0
120.24,-273.25,0
120.37,-272.59,0
120.51,-271.79,0
120.51,-271.66,0
120.64,-271.13,0
120.9,-270.2,0
120.9,-269.54,0
120.9,-269.41,0
121.03,-269.28,0
121.17,-268.75,0
121.3,-268.48,0
121.83,-267.29,0
122.23,-266.37,0
122.36,-266.24,0
122.36,-266.1,0
122.36,-265.97,0
122.49,-265.31,0
123.02,-263.85,0
123.15,-262.66,0
123.28,-262.53,0
123.28,-262.13,0
123.28,-261.87,0
123.42,-261.74,0
123.55,-261.61,0
123.68,-261.34,0
123.81,-261.08,0
123.95,-260.81,0
124.08,-260.55,0
124.21,-260.15,0
124.21,-260.02,0
124.34,-259.89,0
124.34,-259.75,0
125,-258.83,0
125,-258.69,0
125.4,-258.17,0
125.53,-257.5,0
125.53,-257.37,0
125.67,-257.24,0
125.93,-256.98,0
126.19,-256.71,0
126.33,-256.58,0
126.59,-256.18,0
126.72,-255.78,0
126.86,-255.26,0
126.99,-255.12,0
126.99,-254.86,0
127.12,-254.59,0
127.38,-253.93,0
127.78,-253.4,0
128.05,-253.01,0
128.18,-252.61,0
128.44,-252.34,0
128.71,-251.95,0
128.84,-251.82,0
129.1,-251.29,0
129.24,-250.89,0
129.37,-250.76,0
129.63,-250.49,0
129.9,-250.1,0
130.03,-249.96,0
130.16,-249.96,0
130.43,-249.96,0
130.69,-249.7,0
130.82,-249.57,0
130.96,-249.57,0
131.22,-249.43,0
131.22,-249.3,0
131.35,-249.17,0
131.62,-249.04,0
131.75,-248.91,0
131.88,-248.77,0
132.15,-248.51,0
132.41,-247.98,0
132.54,-247.71,0
132.81,-247.32,0
132.81,-247.19,0
132.94,-247.05,0
133.21,-246.52,0
133.34,-246.26,0
133.34,-246.13,0
133.47,-245.99,0
133.87,-245.6,0
134.13,-245.47,0
134.79,-245.07,0
135.85,-244.8,0
135.98,-244.8,0
136.38,-244.54,0
136.38,-244.41,0
136.51,-244.41,0
136.78,-244.14,0
137.04,-243.61,0
137.17,-243.48,0
137.17,-243.35,0
137.44,-243.22,0
137.57,-242.82,0
137.7,-242.69,0
137.84,-242.42,0
138.23,-242.03,0
138.23,-241.76,0
138.63,-241.1,0
138.76,-240.97,0
139.03,-240.7,0
139.29,-240.17,0
139.29,-240.04,0
139.69,-239.64,0
139.95,-239.38,0
140.08,-239.12,0
140.75,-238.59,0
141.01,-238.19,0
141.14,-238.06,0
141.41,-237.53,0
141.67,-237.13,0
141.94,-237,0
142.07,-236.73,0
142.07,-236.6,0
142.33,-236.47,0
142.33,-236.34,0
142.6,-236.07,0
142.73,-235.94,0
143.13,-235.54,0
143.26,-235.54,0
143.39,-235.41,0
143.66,-235.28,0
143.92,-234.88,0
144.05,-234.88,0
144.32,-234.75,0
144.72,-234.49,0
144.98,-234.22,0
145.11,-233.96,0
145.38,-233.82,0
145.64,-233.56,0
145.91,-233.43,0
146.04,-233.29,0
146.3,-233.03,0
146.43,-233.03,0
146.7,-232.77,0
146.83,-232.5,0
147.23,-232.1,0
147.36,-231.84,0
147.49,-231.71,0
147.63,-231.58,0
148.02,-231.31,0
148.15,-231.18,0
148.29,-230.91,0
148.68,-230.52,0
148.82,-230.38,0
148.95,-230.25,0
149.21,-229.99,0
149.35,-229.72,0
149.48,-229.72,0
149.48,-229.59,0
149.61,-229.59,0
150.4,-229.33,0
150.93,-229.06,0
151.33,-228.93,0
151.59,-228.8,0
151.99,-228.66,0
152.26,-228.53,0
152.65,-228.4,0
152.92,-228.27,0
152.92,-228.14,0
153.18,-228,0
153.45,-228,0
153.45,-227.87,0
153.84,-227.61,0
154.37,-227.21,0
154.37,-227.08,0
154.77,-226.81,0
154.77,-226.68,0
155.17,-226.42,0
155.17,-226.28,0
155.3,-226.28,0
155.43,-226.15,0
155.7,-225.89,0
155.83,-225.75,0
155.96,-225.62,0
156.22,-225.36,0
